"Ward","Code","Total","Male","Female","wards","Age","Aged 18-24"
"Radcliffe West","E36006266",65,35,30
"Ramsbottom","E36006267",30,20,10
"Redvales","E36006268",60,35,25
"Sedgley","E36006269",35,25,10
"St Mary's","E36006270",40,25,15
"Tottington","E36006271",25,10,15
"Unsworth","E36006272",30,20,10
"Ancoats and Clayton","E36006273",100,65,35
"Ardwick","E36006274",135,90,40
"Baguley","E36006275",100,60,40
"Bradford","E36006276",145,85,60
"Brooklands","E36006277",65,40,25
"Burnage","E36006278",80,45,35
"Charlestown","E36006279",110,60,50
"Cheetham","E36006280",135,80,55
"Chorlton","E36006281",35,25,10
"Chorlton Park","E36006282",65,40,25
"City Centre","E36006283",15,10,5
"Crumpsall","E36006284",85,45,40
"Didsbury East","E36006285",25,15,10
"Didsbury West","E36006286",20,15,5
"Fallowfield","E36006287",90,45,40
"Gorton North","E36006288",155,100,60
"Gorton South","E36006289",145,80,60
"Harpurhey","E36006290",170,90,85
"Higher Blackley","E36006291",80,45,35
"Hulme","E36006292",115,75,40
"Levenshulme","E36006293",65,40,25
"Longsight","E36006294",105,65,40
"Miles Platting and Newton Heath","E36006295",150,95,55
"Moss Side","E36006296",185,105,80
"Moston","E36006297",80,40,40
"Northenden","E36006298",95,60,35
"Old Moat","E36006299",85,55,30
"Rusholme","E36006300",120,80,35
"Sharston","E36006301",110,70,40
"Whalley Range","E36006302",65,35,30
"Withington","E36006303",45,25,20
"Woodhouse Park","E36006304",95,60,40
"Alexandra","E36006305",130,90,45
"Chadderton Central","E36006306",45,25,20
"Chadderton North","E36006307",60,30,30
"Chadderton South","E36006308",70,40,30
"Coldhurst","E36006309",155,85,65
"Crompton","E36006310",40,20,20
"Failsworth East","E36006311",45,35,10
"Failsworth West","E36006312",50,30,20
"Hollinwood","E36006313",100,65,35
"Medlock Vale","E36006314",105,75,35
"Royton North","E36006315",35,20,15
"Royton South","E36006316",35,25,15
"Saddleworth North","E36006317",5,5,0
"Saddleworth South","E36006318",15,5,10
"Saddleworth West and Lees","E36006319",30,20,10
"Shaw","E36006320",50,35,20
"St James'","E36006321",85,50,35
"St Mary's","E36006322",155,95,55
"Waterhead","E36006323",100,65,35
"Werneth","E36006324",140,85,55
"Balderstone and Kirkholt","E36006325",70,35,35
"Bamford","E36006326",45,25,20
"Castleton","E36006327",60,30,25
"Central Rochdale","E36006328",105,65,40
"East Middleton","E36006329",45,25,20
"Healey","E36006330",45,25,20
"Hopwood Hall","E36006331",70,45,25
"Kingsway","E36006332",90,55,35
"Littleborough Lakeside","E36006333",30,25,5
"Milkstone and Deeplish","E36006334",110,65,45
"Milnrow and Newhey","E36006335",30,20,5
"Norden","E36006336",20,10,5
"North Heywood","E36006337",70,35,35
"North Middleton","E36006338",60,35,25
"Smallbridge and Firgrove","E36006339",75,50,25
"South Middleton","E36006340",30,15,10
"Spotland and Falinge","E36006341",75,50,25
"Wardle and West Littleborough","E36006342",35,15,20
"West Heywood","E36006343",55,35,20
"West Middleton","E36006344",95,55,40
"Barton","E36006345",80,50,35
"Boothstown and Ellenbrook","E36006346",20,10,10
"Broughton","E36006347",135,85,50
"Cadishead","E36006348",45,25,20
"Claremont","E36006349",30,25,5
"Eccles","E36006350",40,25,15
"Irlam","E36006351",35,20,15
"Irwell Riverside","E36006352",90,60,30
"Kersal","E36006353",50,35,15
"Langworthy","E36006354",130,85,45
"Little Hulton","E36006355",140,85,60
"Ordsall","E36006356",65,45,20
"Pendlebury","E36006357",55,35,20
"Swinton North","E36006358",50,35,20
"Swinton South","E36006359",35,25,10
"Walkden North","E36006360",90,55,30
"Walkden South","E36006361",40,20,15
"Weaste and Seedley","E36006362",75,45,30
"Winton","E36006363",75,55,25
"Worsley","E36006364",10,5,5
"Bramhall North","E36006365",20,15,5
"Bramhall South","E36006366",5,5,5
"Bredbury and Woodley","E36006367",40,25,10
"Bredbury Green and Romiley","E36006368",50,30,20
"Brinnington and Central","E36006369",165,90,80
"Cheadle and Gatley","E36006370",20,10,10
"Cheadle Hulme North","E36006371",25,20,5
"Cheadle Hulme South","E36006372",20,10,10
"Davenport and Cale Green","E36006373",70,40,30
"Edgeley and Cheadle Heath","E36006374",55,30,25
"Hazel Grove","E36006375",15,10,5
"Heald Green","E36006376",20,10,10
"Heatons North","E36006377",20,15,5
"Heatons South","E36006378",40,25,20
"Manor","E36006379",45,25,15
"Marple North","E36006380",15,10,5
"Marple South","E36006381",15,10,5
"Offerton","E36006382",50,35,15
"Reddish North","E36006383",55,30,25
"Reddish South","E36006384",35,25,10
"Stepping Hill","E36006385",25,15,10
"Ashton Hurst","E36006386",85,60,20
"Ashton St Michael's","E36006387",85,45,40
"Ashton Waterloo","E36006388",55,35,20
"Audenshaw","E36006389",45,25,25
"Denton North East","E36006390",50,30,20
"Denton South","E36006391",45,25,20
"Denton West","E36006392",40,20,15
"Droylsden East","E36006393",45,25,20
"Droylsden West","E36006394",40,25,20
"Dukinfield","E36006395",85,55,35
"Dukinfield Stalybridge","E36006396",40,25,15
"Hyde Godley","E36006397",75,60,15
"Hyde Newton","E36006398",75,50,25
"Hyde Werneth","E36006399",45,20,20
"Longdendale","E36006400",50,35,20
"Mossley","E36006401",50,30,15
"St Peter's","E36006402",105,65,40
"Stalybridge North","E36006403",100,55,45
"Stalybridge South","E36006404",40,25,15
"Altrincham","E36006405",20,5,10
"Ashton upon Mersey","E36006406",10,5,0
"Bowdon","E36006407",10,0,5
"Broadheath","E36006408",30,10,15
"Brooklands","E36006409",10,5,5
"Bucklow-St Martins","E36006410",70,40,30
"Clifford","E36006411",95,55,40
"Davyhulme East","E36006412",30,20,10
"Davyhulme West","E36006413",25,15,5
"Flixton","E36006414",15,15,0
"Gorse Hill","E36006415",60,40,20
"Hale Barns","E36006416",10,5,5
"Hale Central","E36006417",0,0,0
"Longford","E36006418",55,40,15
"Priory","E36006419",15,15,0
"Sale Moor","E36006420",30,20,10
"St Mary's","E36006421",40,25,15
"Stretford","E36006422",50,30,20
"Timperley","E36006423",10,5,5
"Urmston","E36006424",20,15,5
"Village","E36006425",25,15,15
"Abram","E36006426",100,60,40
"Ashton","E36006427",25,20,5
"Aspull New Springs Whelley","E36006428",25,15,15
"Astley Mosley Common","E36006429",30,15,15
"Atherleigh","E36006430",60,40,20
"Atherton","E36006431",130,80,50
"Bryn","E36006432",50,30,20
"Douglas","E36006433",70,35,35
"Golborne and Lowton West","E36006434",35,20,15
"Hindley","E36006435",85,65,25
"Hindley Green","E36006436",35,25,10
"Ince","E36006437",95,65,30
"Leigh East","E36006438",70,45,25
"Leigh South","E36006439",80,50,25
"Leigh West","E36006440",130,75,50
"Lowton East","E36006441",25,20,10
"Orrell","E36006442",25,15,10
"Pemberton","E36006443",100,60,40
"Shevington with Lower Ground","E36006444",15,10,5
"Standish with Langtree","E36006445",20,10,10
"Tyldesley","E36006446",55,30,25
"Wigan Central","E36006447",65,45,20
"Wigan West","E36006448",60,35,25
"Winstanley","E36006449",15,10,5
"Worsley Mesnes","E36006450",75,50,25
"Bank Hall","E36003763",60,30,30
"Briercliffe","E36003764",10,5,5
"Brunshaw","E36003765",45,30,15
"Cliviger with Worsthorne","E36003766",5,5,0
"Coal Clough with Deerplay","E36003767",20,15,10
"Daneshouse with Stoneyholme","E36003768",55,25,30
"Gannow","E36003769",45,25,20
"Gawthorpe","E36003770",45,30,15
"Hapton with Park","E36003771",20,5,10
"Lanehead","E36003772",20,15,10
"Queensgate","E36003773",35,15,20
"Rosegrove with Lowerhouse","E36003774",45,30,15
"Rosehill with Burnley Wood","E36003775",35,25,10
"Trinity","E36003776",80,45,35
"Whittlefield with Ightenhill","E36003777",20,10,10
"Adlington and Anderton","E36003778",10,5,5
"Astley and Buckshaw","E36003779",15,5,5
"Brindle and Hoghton","E36003780",0,0,0
"Chisnall","E36003781",5,0,5
"Chorley East","E36003782",25,15,10
"Chorley North East","E36003783",25,20,5
"Chorley North West","E36003784",10,5,5
"Chorley South East","E36003785",25,15,10
"Chorley South West","E36003786",40,25,15
"Clayton-le-Woods and Whittle-le-Woods","E36003787",10,5,5
"Clayton-le-Woods North","E36003788",35,20,15
"Clayton-le-Woods West and Cuerden","E36003789",5,5,0
"Coppull","E36003790",20,10,10
"Eccleston and Mawdesley","E36003791",10,5,0
"Euxton North","E36003792",10,5,5
"Euxton South","E36003793",0,0,0
"Heath Charnock and Rivington","E36003794",5,5,0
"Lostock","E36003795",5,5,0
"Pennine","E36003796",0,0,0
"Wheelton and Withnell","E36003797",5,5,0
"Ansdell","E36003798",0,0,0
"Ashton","E36003799",10,5,5
"Central","E36003800",20,10,10
"Clifton","E36003801",0,0,0
"Elswick and Little Eccleston","E36003802",0,0,0
"Fairhaven","E36003803",5,5,0
"Freckleton East","E36003804",5,5,0
"Freckleton West","E36003805",5,5,0
"Heyhouses","E36003806",10,10,0
"Kilnhouse","E36003807",15,10,5
"Kirkham North","E36003808",10,5,5
"Kirkham South","E36003809",5,5,0
"Medlar-with-Wesham","E36003810",5,5,0
"Newton and Treales","E36003811",0,0,0
"Park","E36003812",10,10,5
"Ribby-with-Wrea","E36003813",5,0,0
"Singleton and Greenhalgh","E36003814",0,0,0
"St Johns","E36003815",15,10,5
"St Leonards","E36003816",10,5,0
"Staining and Weeton","E36003817",5,5,5
"Warton and Westby","E36003818",10,5,5
"Altham","E36003819",25,15,10
"Barnfield","E36003820",40,20,20
"Baxenden","E36003821",5,5,5
"Central","E36003822",60,30,25
"Church","E36003823",50,25,25
"Clayton-le-Moors","E36003824",25,20,5
"Huncoat","E36003825",10,5,5
"Immanuel","E36003826",20,10,5
"Milnshaw","E36003827",20,15,5
"Netherton","E36003828",35,20,10
"Overton","E36003829",10,5,0
"Peel","E36003830",35,20,15
"Rishton","E36003831",30,15,15
"Spring Hill","E36003832",50,25,25
"St Andrew's","E36003833",25,15,10
"St Oswald's","E36003834",15,15,5
"Bare","E36003835",10,5,5
"Bolton-le-Sands","E36003836",5,5,5
"Bulk","E36003837",35,25,10
"Carnforth","E36003838",5,0,5
"Castle","E36003839",20,15,5
"Duke's","E36003840",15,5,10
"Ellel,University","E36003841",5,5,0
"Halton-with-Aughton","E36003842",5,0,0
"Harbour","E36003843",50,35,15
"Heysham Central","E36003844",15,10,5
"Heysham North","E36003845",45,25,20
"Heysham South","E36003846",20,10,10
"John O'Gaunt","E36003847",10,5,5
"Kellet","E36003848",0,0,0
"Lower Lune Valley","E36003849",5,0,5
"Overton","E36003850",10,5,0
"Poulton","E36003851",60,40,15
"Scotforth East","E36003852",10,5,5
"Scotforth West","E36003853",10,5,10
"Silverdale","E36003854",0,0,0
"Skerton East","E36003855",35,20,15
"Skerton West","E36003856",50,30,20
"Slyne-with-Hest","E36003857",5,0,0
"Torrisholme","E36003858",10,5,0
"Upper Lune Valley","E36003859",0,0,0
"Warton","E36003860",5,0,0
"Westgate","E36003861",35,25,10
"Barrowford","E36003862",5,0,5
"Blacko and Higherford","E36003863",0,0,0
"Boulsworth","E36003864",0,0,0
"Bradley","E36003865",40,25,15
"Brierfield","E36003866",30,15,15
"Clover Hill","E36003867",30,20,10
"Coates","E36003868",15,10,0
"Craven","E36003869",5,0,0
"Earby","E36003870",10,5,5
"Foulridge","E36003871",0,0,0
"Higham and Pendleside","E36003872",0,0,0
"Horsfield","E36003873",20,10,10
"Marsden","E36003874",10,5,5
"Old Laund Booth","E36003875",0,0,0
"Reedley","E36003876",15,10,0
"Southfield","E36003877",40,20,15
"Vivary Bridge","E36003878",20,10,10
"Walverden","E36003879",20,10,10
"Waterside","E36003880",25,20,10
"Whitefield","E36003881",15,5,5
"Ashton","E36003882",20,10,10
"Brookfield","E36003883",25,20,5
"Cadley","E36003884",10,5,5
"College","E36003885",5,5,0
"Deepdale","E36003886",25,10,15
"Fishwick","E36003887",35,20,15
"Garrison","E36003888",10,10,5
"Greyfriars","E36003889",5,5,5
"Ingol","E36003890",20,10,10
"Larches","E36003891",35,15,20
"Lea","E36003892",20,15,5
"Moor Park","E36003893",30,20,10
"Preston Rural East","E36003894",5,5,0
"Preston Rural North","E36003895",5,0,0
"Ribbleton","E36003896",50,30,25
"Riversway","E36003897",35,20,10
"Sharoe Green","E36003898",15,10,5
"St George's","E36003899",60,35,25
"St Matthew's","E36003900",50,30,20
"Town Centre","E36003901",50,25,25
"Tulketh","E36003902",40,25,15
"University","E36003903",15,10,5
"Aighton, Bailey and Chaigley","E36003904",0,0,0
"Alston and Hothersall","E36003905",5,0,5
"Billington and Old Langho","E36003906",0,0,0
"Bowland, Newton and Slaidburn","E36003907",0,0,0
"Chatburn","E36003908",5,0,0
"Chipping","E36003909",0,0,0
"Clayton-le-Dale with Ramsgreave","E36003910",0,0,0
"Derby and Thornley","E36003911",0,0,0
"Dilworth","E36003912",5,5,0
"Edisford and Low Moor","E36003913",5,0,5
"Gisburn, Rimington","E36003914",0,0,0
"Langho","E36003915",0,0,0
"Littlemoor","E36003916",10,5,5
"Mellor","E36003917",0,0,0
"Primrose","E36003918",5,5,0
"Read and Simonstone","E36003919",5,0,0
"Ribchester","E36003920",0,0,0
"Sabden","E36003921",0,0,0
"Salthill","E36003922",5,5,0
"St Mary's","E36003923",5,5,0
"Waddington and West Bradford","E36003924",0,0,0
"Whalley","E36003925",0,0,0
"Wilpshire","E36003926",5,5,0
"Wiswell and Pendleton","E36003927",0,0,0
"Cribden","E36003928",10,5,0
"Eden","E36003929",5,5,0
"Facit and Shawforth","E36003930",15,5,10
"Goodshaw","E36003931",5,5,0
"Greenfield","E36003932",20,10,10
"Greensclough","E36003933",30,15,15
"Hareholme","E36003934",25,20,10
"Healey and Whitworth","E36003935",20,10,5
"Helmshore","E36003936",10,5,5
"Irwell","E36003937",45,25,20
"Longholme","E36003938",30,15,10
"Stacksteads","E36003939",20,10,10
"Whitewell","E36003940",15,5,10
"Worsley","E36003941",50,25,25
"Bamber Bridge East","E36003942",10,10,5
"Bamber Bridge North","E36003943",10,5,5
"Bamber Bridge West","E36003944",15,5,5
"Broad Oak","E36003945",10,5,5
"Charnock","E36003946",5,0,5
"Coupe Green and Gregson Lane","E36003947",5,0,0
"Earnshaw Bridge","E36003948",10,5,5
"Farington East","E36003949",5,5,0
"Farington West","E36003950",10,5,5
"Golden Hill","E36003951",20,10,5
"Howick and Priory","E36003952",5,5,0
"Kingsfold","E36003953",20,10,10
"Leyland Central","E36003954",15,10,5
"Leyland St. Ambrose","E36003955",15,5,10
"Leyland St. Mary's","E36003956",5,0,0
"Little Hoole and Much Hoole","E36003957",5,5,0
"Longton and Hutton West","E36003958",5,0,5
"Lostock Hall","E36003959",10,5,5
"Lowerhouse","E36003960",30,15,10
"Middleforth","E36003961",5,0,0
"Moss Side","E36003962",10,10,5
"New Longton and Hutton East","E36003963",5,5,0
"Samlesbury and Walton","E36003964",5,5,0
"Seven Stars","E36003965",15,10,5
"Tardy Gate","E36003966",5,5,0
"Walton-le-Dale","E36003967",5,5,0
"Whitefield","E36003968",5,5,0
"Ashurst","E36003969",20,10,10
"Aughton and Downholland","E36003970",0,0,0
"Aughton Park","E36003971",5,5,0
"Bickerstaffe","E36003972",0,0,0
"Birch Green","E36003973",30,20,10
"Burscough East","E36003974",5,0,0
"Burscough West","E36003975",10,5,5
"Derby","E36003976",15,10,5
"Digmoor","E36003977",50,30,20
"Halsall","E36003978",5,0,5
"Hesketh-with-Becconsall","E36003979",5,0,0
"Knowsley","E36003980",5,5,0
"Moorside","E36003981",30,15,10
"Newburgh","E36003982",0,0,0
"North Meols","E36003983",10,10,0
"Parbold","E36003984",5,0,0
"Rufford","E36003985",5,5,0
"Scarisbrick","E36003986",10,5,5
"Scott","E36003987",15,10,5
"Skelmersdale North","E36003988",25,10,15
"Skelmersdale South","E36003989",20,10,10
"Tanhouse","E36003990",35,25,15
"Tarleton","E36003991",10,5,5
"Up Holland","E36003992",20,15,5
"Wrightington","E36003993",5,5,0
"Bourne","E36003994",20,15,5
"Breck","E36003995",0,0,0
"Brock","E36003996",0,0,0
"Cabus","E36003997",5,0,0
"Calder","E36003998",0,0,0
"Carleton","E36003999",5,5,0
"Catterall","E36004000",0,0,0
"Cleveleys Park","E36004001",10,10,0
"Garstang","E36004002",0,0,0
"Great Eccleston","E36004003",5,0,0
"Hambleton and Stalmine-with-Staynall","E36004004",5,5,0
"Hardhorn","E36004005",5,5,0
"High Cross","E36004006",10,5,5
"Jubilee","E36004007",10,5,5
"Mount","E36004008",15,10,5
"Norcross","E36004009",10,5,5
"Park","E36004010",20,10,5
"Pharos","E36004011",60,40,20
"Pilling","E36004012",0,0,0
"Preesall","E36004013",15,10,5
"Rossall","E36004014",30,20,10
"Staina","E36004015",5,5,0
"Tithebarn","E36004016",10,5,5
"Victoria","E36004017",5,5,0
"Warren","E36004018",20,15,5
"Wyresdale","E36004019",0,0,0
"Cherryfield","E36006451",40,25,20
"Halewood North","E36006452",15,10,5
"Halewood South","E36006453",35,15,15
"Halewood West","E36006454",40,20,20
"Kirkby Central","E36006455",50,30,20
"Longview","E36006456",100,65,35
"Northwood","E36006457",80,45,35
"Page Moss","E36006458",70,35,35
"Park","E36006459",55,35,20
"Prescot East","E36006460",50,25,25
"Prescot West","E36006461",20,15,5
"Roby","E36006462",10,5,5
"Shevington","E36006463",30,15,15
"St Bartholomews","E36006464",25,20,10
"St Gabriels","E36006465",50,35,15
"St Michaels","E36006466",55,40,15
"Stockbridge","E36006467",50,30,20
"Swanside","E36006468",15,15,5
"Whiston North","E36006469",25,20,10
"Whiston South","E36006470",40,20,20
"Whitefield","E36006471",35,20,15
"Allerton and Hunts Cross","E36006472",35,20,20
"Anfield","E36006473",115,70,45
"Belle Vale","E36006474",90,50,40
"Central","E36006475",35,25,10
"Childwall","E36006476",25,15,10
"Church","E36006477",20,10,10
"Clubmoor","E36006478",95,65,30
"County","E36006479",145,80,65
"Cressington","E36006480",35,25,10
"Croxteth","E36006481",65,35,30
"Everton","E36006482",165,105,65
"Fazakerley","E36006483",100,60,35
"Greenbank","E36006484",55,35,20
"Kensington and Fairfield","E36006485",175,120,55
"Kirkdale","E36006486",130,70,60
"Knotty Ash","E36006487",70,45,30
"Mossley Hill","E36006488",20,15,5
"Norris Green","E36006489",90,50,40
"Old Swan","E36006490",85,55,35
"Picton","E36006491",165,120,45
"Princes Park","E36006492",195,130,65
"Riverside","E36006493",105,60,45
"Speke-Garston","E36006494",165,100,65
"St Michael's","E36006495",40,30,10
"Tuebrook and Stoneycroft","E36006496",140,95,45
"Warbreck","E36006497",85,55,30
"Wavertree","E36006498",50,30,20
"West Derby","E36006499",30,15,10
"Woolton","E36006500",25,10,10
"Yew Tree","E36006501",85,40,40
"Ainsdale","E36006518",35,20,15
"Birkdale","E36006519",25,15,10
"Blundellsands","E36006520",20,15,5
"Cambridge","E36006521",30,20,15
"Church","E36006522",70,50,20
"Derby","E36006523",115,75,40
"Duke's","E36006524",50,25,25
"Ford","E36006525",85,55,30
"Harington","E36006526",5,0,0
"Kew","E36006527",50,25,25
"Linacre","E36006528",185,95,85
"Litherland","E36006529",80,55,25
"Manor","E36006530",45,30,15
"Meols","E36006531",25,10,15
"Molyneux","E36006532",30,15,10
"Netherton and Orrell","E36006533",70,40,25
"Norwood","E36006534",55,40,20
"Park","E36006535",15,10,5
"Ravenmeols","E36006536",20,15,5
"St Oswald","E36006537",75,50,20
"Sudell","E36006538",25,15,5
"Victoria","E36006539",30,20,10
"Billinge and Seneley Green","E36006502",25,15,10
"Blackbrook","E36006503",35,25,15
"Bold","E36006504",50,35,10
"Earlestown","E36006505",60,35,25
"Eccleston","E36006506",25,15,10
"Haydock","E36006507",40,20,20
"Moss Bank","E36006508",50,30,20
"Newton","E36006509",45,25,25
"Parr","E36006510",110,70,40
"Rainford","E36006511",15,5,10
"Rainhill","E36006512",25,20,5
"Sutton","E36006513",55,35,20
"Thatto Heath","E36006514",85,40,45
"Town Centre","E36006515",115,70,45
"West Park","E36006516",55,30,25
"Windle","E36006517",50,30,20
"Bebington","E36006540",40,30,10
"Bidston and St James","E36006541",125,70,55
"Birkenhead and Tranmere","E36006542",270,160,115
"Bromborough","E36006543",65,40,25
"Clatterbridge","E36006544",20,15,5
"Claughton","E36006545",70,45,25
"Eastham","E36006546",35,25,10
"Greasby, Frankby and Irby","E36006547",25,15,10
"Heswall","E36006548",10,5,5
"Hoylake and Meols","E36006549",20,10,5
"Leasowe and Moreton East","E36006550",95,60,40
"Liscard","E36006551",105,65,40
"Moreton West and Saughall Massie","E36006552",50,30,20
"New Brighton","E36006553",65,45,20
"Oxton","E36006554",50,25,25
"Pensby and Thingwall","E36006555",25,15,10
"Prenton","E36006556",55,35,20
"Rock Ferry","E36006557",115,75,40
"Seacombe","E36006558",185,105,80
"Upton","E36006559",60,35,25
"Wallasey","E36006560",30,25,5
"West Kirby and Thurstaston","E36006561",20,10,10
"Beverley Rural","E36000223",20,10,10
"Bridlington Central and Old Town","E36000224",45,35,15
"Bridlington North","E36000225",25,10,15
